35 0.117983 -0.0169828 -0.0957301 0.0371819 -0.0901407
36 0.101585 -0.00587096 -0.0886969 0.0328979 -0.103141
37 0.0782319 0.0030702 -0.087147 0.0341952 -0.105381
38 0.057352 -0.00575678 -0.0953996 0.0866378 -0.0851008
39 0.0707318 0.0206962 -0.10923 0.0902527 -0.101519
40 0.055714 0.00181503 -0.129143 0.0981129 -0.116748
41 0.060163 -0.0158693 -0.118844 0.0933811 -0.106273
42 0.0871863 -0.00289078 -0.13463 0.0913739 -0.104496
43 0.0711278 0.0098716 -0.176502 0.11688 -0.0804292
44 0.0454816 0.0172321 -0.162542 0.133365 -0.0803261
45 0.0327445 -0.0019406 -0.164118 0.146347 -0.0584233
46 0.0455875 0.00113744 -0.166914 0.153643 -0.0351114
47 0.062704 0.0365463 -0.163418 0.144018 0.00863999
48 0.0521178 0.0108365 -0.18473 0.143887 0.0348802
49 0.0881361 0.000823764 -0.186429 0.129205 -0.000489349
50 0.113584 -0.0150915 -0.169102 0.143446 0.00431287
51 0.149911 0.0079567 -0.184381 0.172115 0.0139241
52 0.149144 0.0214045 -0.186294 0.153875 -0.00102815
53 0.138767 0.0176928 -0.173534 0.137789 0.024057
54 0.147433 0.0291 -0.171253 0.149891 0.0138316
55 0.159437 0.0294504 -0.16544 0.155682 0.0119569
56 0.173201 0.031155 -0.165201 0.145039 -0.00583607
57 0.172361 0.0414147 -0.147019 0.157306 0.00183086
58 0.16777 0.0366343 -0.138907 0.174277 0.0191323
59 0.183727 0.0143045 -0.148347 0.18386 -0.0169964
60 0.194039 0.0243852 -0.130208 0.167015 -0.00338602
61 0.187561 0.031322 -0.122053 0.160287 0.00458695
62 0.185058 0.032656 -0.0934646 0.155239 0.0435477
63 0.191208 0.0133862 -0.0866901 0.133243 0.0415731
64 0.183164 0.00386894 -0.0866905 0.130931 0.0575846
65 0.151751 -0.0142888 -0.124408 0.134565 0.0878946
66 0.133395 -0.00154688 -0.117319 0.123035 0.0795636
67 0.125178 -0.0109913 -0.116635 0.126072 0.0880219
68 0.114569 -0.0272416 -0.121677 0.0995137 0.081657
69 0.105201 -0.0369595 -0.111807 0.120958 0.0798588
70 0.10118 -0.00397099 -0.106203 0.111392 0.103865
71 0.0999794 -0.0205926 -0.100106 0.125088 0.0960094
72 0.110795 -0.01638 -0.125006 0.121466 0.0993357
73 0.0931696 -0.0414088 -0.102735 0.112195 0.117649
74 0.120267 -0.0426858 -0.101519 0.131547 0.121611
75 0.117386 -0.0464022 -0.114856 0.128881 0.131854
76 0.122987 -0.0518057 -0.0954951 0.145435 0.135284
77 0.100794 -0.0537672 -0.106664 0.153293 0.0984529
78 0.0826853 -0.055727 -0.123877 0.151338 0.107468
79 0.0879069 -0.0818496 -0.12178 0.163345 0.0914449
80 0.106081 -0.0824193 -0.139129 0.166142 0.10711
81 0.0810764 -0.076954 -0.119922 0.167826 0.123558
82 0.0931777 -0.0868594 -0.117454 0.187729 0.0936909
83 0.0992668 -0.0933869 -0.124421 0.167915 0.0920151
84 0.093589 -0.0908174 -0.135285 0.159379 0.084614
85 0.0983509 -0.10062 -0.146797 0.163546 0.0876422
86 0.0764097 -0.0726852 -0.140404 0.165924 0.0788484
87 0.0710851 -0.0609066 -0.119011 0.165095 0.0814662
88 0.0901374 -0.0809533 -0.102408 0.175699 0.105611
89 0.100849 -0.0862513 -0.133226 0.171601 0.0950184
90 0.111462 -0.0680253 -0.145381 0.157691 0.0841528
91 0.105372 -0.0861131 -0.151213 0.143363 0.0897263
92 0.0916481 -0.0996689 -0.127296 0.137179 0.0891387
93 0.105121 -0.113756 -0.125469 0.126169 0.088162
94 0.123324 -0.0921991 -0.130738 0.113292 0.0731209
95 0.106832 -0.0845066 -0.131695 0.117273 0.0761334
96 0.119731 -0.0823014 -0.140145 0.0777488 0.101807
97 0.120465 -0.0843365 -0.130052 0.0435099 0.0925489
98 0.152103 -0.0966532 -0.173158 0.0373224 0.106278
99 0.125067 -0.0673115 -0.179014 0.0520473 0.0935789
100 0.107564 -0.064361 -0.153957 0.0626426 0.0838237
101 0.10459 -0.080983 -0.152347 0.0980362 0.080465
102 0.120986 -0.0780755 -0.145547 0.145357 0.0673775
103 0.11869 -0.0637531 -0.111946 0.142771 0.0905175
104 0.117277 -0.0703245 -0.148635 0.167866 0.0893313
105 0.11799 -0.0770163 -0.156146 0.175246 0.0503912
106 0.121215 -0.0556066 -0.149473 0.148554 0.0553678
107 0.11079 -0.055619 -0.121499 0.151576 0.0806521
108 0.144932 -0.042967 -0.112767 0.168076 0.0670143
109 0.158328 -0.0484881 -0.136173 0.1517 0.0460944
110 0.148617 -0.0331529 -0.134647 0.145955 0.028836
111 0.148657 -0.0605904 -0.134027 0.152636 0.00410268
112 0.131588 -0.0592508 -0.128922 0.155108 0.0142992
113 0.105038 -0.0322453 -0.136014 0.15908 0.0183558
114 0.0821747 -0.0416389 -0.124986 0.147955 0.0402191
115 0.0670408 -0.0504994 -0.117479 0.14889 0.042371
116 0.0779592 0.0100974 -0.118134 0.130289 0.0500707
117 0.0770551 0.0172819 -0.127503 0.142679 0.0375093
118 0.078777 0.0536998 -0.104184 0.141841 0.0324841
119 0.0969745 0.0350238 -0.10563 0.123041 0.0397533
120 0.0772757 0.0251325 -0.100937 0.106267 0.0413885
121 0.105198 0.0418225 -0.113069 0.125941 0.0569405
122 0.130051 0.0458443 -0.107214 0.132078 0.0492727
123 0.147223 0.0715663 -0.10707 0.141312 0.0756855
124 0.130864 0.0767451 -0.102852 0.097181 0.0678292
125 0.153266 0.0794006 -0.0999236 0.0720857 0.0812038
126 0.132565 0.0665532 -0.117886 0.0780233 0.0514647
127 0.115907 0.0440172 -0.105142 0.111733 0.0491348
128 0.111984 0.0322057 -0.103322 0.0846045 0.0518408
129 0.105239 0.040025 -0.118793 0.0731001 0.0656982
130 0.0848216 0.054559 -0.143804 0.0897012 0.0651095
131 0.0655135 0.0561353 -0.165059 0.101874 0.0589458
132 0.0413676 0.0699415 -0.135455 0.103372 0.0493143
133 0.097417 0.0576058 -0.145377 0.119318 0.0642195
134 0.0913736 0.0801758 -0.132056 0.114049 0.0643036
135 0.0810513 0.061937 -0.143423 0.11786 0.0618103
136 0.0681438 0.049578 -0.149101 0.135888 0.0599972
137 0.0597925 0.0554056 -0.138674 0.134368 0.0436103
138 0.0434894 0.0637256 -0.133832 0.146114 0.0426226
139 0.036083 0.0786872 -0.101511 0.140296 0.045453
140 0.0432425 0.0788854 -0.105814 0.123926 0.0447919
141 0.0471798 0.111088 -0.109785 0.129045 0.0610191
142 0.0409515 0.140018 -0.128466 0.116182 0.0780847
143 0.0457787 0.126594 -0.149199 0.107411 0.0939904
144 0.0227561 0.113501 -0.145539 0.137142 0.108431
145 0.0254792 0.128538 -0.144505 0.124878 0.107332
146 0.0342765 0.137647 -0.147457 0.123251 0.102035
147 0.0133728 0.140801 -0.142407 0.107595 0.116928
148 0.0468074 0.13552 -0.142444 0.11902 0.137809
149 0.0452293 0.133561 -0.150941 0.101466 0.1255
150 0.0356521 0.136923 -0.123722 0.0841653 0.136205
151 0.0285102 0.108839 -0.136278 0.0990034 0.137688
152 0.0259796 0.113472 -0.118969 0.0932018 0.117108
153 0.0670473 0.112057 -0.12599 0.118355 0.100637
154 0.0678027 0.158441 -0.141771 0.104032 0.102406
155 0.0751701 0.160668 -0.167769 0.120519 0.105459
156 0.0856358 0.166008 -0.16385 0.126848 0.0681847
157 0.109739 0.156281 -0.156292 0.133845 0.066215
158 0.113653 0.171609 -0.151216 0.156304 0.0480934
159 0.111517 0.191565 -0.148522 0.139204 0.048544
160 0.114833 0.198651 -0.173054 0.156215 0.0592394
161 0.0820085 0.198425 -0.181858 0.135742 0.0476553
162 0.0903315 0.187635 -0.181598 0.157193 0.0146403
163 0.0996211 0.181063 -0.163536 0.132494 -0.0236414
164 0.105341 0.174696 -0.161747 0.148186 -0.00439193
165 0.12018 0.177607 -0.143049 0.135979 -0.00491653
166 0.143314 0.164318 -0.154912 0.145804 -0.0212134
167 0.138653 0.167165 -0.15434 0.177403 -0.0077418
168 0.158421 0.196537 -0.151576 0.161661 0.00503442
169 0.152214 0.211998 -0.145534 0.175783 0.0395409
170 0.133314 0.228424 -0.14821 0.181474 0.0307614
171 0.138941 0.218535 -0.118473 0.185309 0.0360886
172 0.136994 0.219791 -0.114701 0.171395 0.0307304
173 0.116513 0.223158 -0.0917814 0.185233 0.0503801
174 0.117012 0.231191 -0.0606619 0.196343 0.0667701
175 0.100229 0.268089 -0.069879 0.1916 0.0628756
176 0.115382 0.278495 -0.0774867 0.194113 0.0329923
177 0.102254 0.270132 -0.0791273 0.198938 0.0443357
178 0.13155 0.306722 -0.0750971 0.207785 0.0527221
179 0.139887 0.316027 -0.0636357 0.198417 0.0816955
180 0.120389 0.32672 -0.0683468 0.201418 0.0443093
181 0.135743 0.325277 -0.0464082 0.197426 0.0444726
182 0.116393 0.320452 -0.0771015 0.229437 0.00397055
183 0.121579 0.293849 -0.0762458 0.199446 -0.0308164
184 0.101457 0.321431 -0.0958386 0.189841 -0.0391794
185 0.102831 0.316055 -0.123358 0.191886 -0.0517095
186 0.111989 0.306766 -0.114343 0.171678 -0.0536148
187 0.12895 0.32652 -0.10215 0.192931 -0.0512563
188 0.143335 0.357116 -0.13912 0.198044 -0.0459735
189 0.16198 0.332749 -0.118949 0.178791 -0.0451845
190 0.167085 0.33484 -0.12753 0.151886 -0.0157231
191 0.186587 0.333482 -0.125741 0.154867 -0.00772903
192 0.179933 0.326817 -0.1188 0.157179 -0.0172104
193 0.169219 0.321525 -0.1087 0.144721 -0.00871595
194 0.15343 0.322415 -0.107402 0.152928 -0.00694379
195 0.159791 0.321861 -0.0850453 0.139973 -0.00828351
196 0.15384 0.337242 -0.0996365 0.111868 -0.00545305
197 0.16192 0.353148 -0.099517 0.11604 -0.0263141
198 0.158826 0.317333 -0.103843 0.110115 -0.0108152
199 0.145093 0.308918 -0.11098 0.140789 -0.0182835
200 0.155521 0.324533 -0.12189 0.13981 -0.0342216
201 0.166149 0.327889 -0.140298 0.126923 -0.00535915
202 0.143892 0.350555 -0.140724 0.136753 -0.0152445
203 0.130761 0.346296 -0.12162 0.138542 -0.0403755
204 0.122442 0.309391 -0.148697 0.148464 -0.0429137
205 0.128583 0.295682 -0.149816 0.121116 -0.0520988
206 0.157284 0.283321 -0.141307 0.11901 -0.0265634
207 0.170427 0.281077 -0.139987 0.160168 -0.0339678
208 0.146685 0.296111 -0.120098 0.184272 -0.0434324
209 0.130996 0.326446 -0.100634 0.226918 -0.0430672
210 0.142869 0.31709 -0.110644 0.236646 -0.0446417
211 0.139887 0.30309 -0.124987 0.228657 -0.0666982
212 0.113089 0.302309 -0.120738 0.240985 -0.0715566
213 0.121464 0.278616 -0.140915 0.239073 -0.0624575
214 0.0925766 0.298672 -0.158133 0.24851 -0.0564569
215 0.065622 0.282741 -0.15398 0.227828 -0.0331829
216 0.0723974 0.266088 -0.145557 0.231179 -0.0478713
217 0.05001 0.285142 -0.158648 0.210884 -0.063186
218 0.0490862 0.286037 -0.165705 0.201848 -0.0622601
219 0.0632839 0.278461 -0.1662 0.189176 -0.0639279
220 0.0630419 0.265845 -0.187506 0.183062 -0.0471821
221 0.0390152 0.257519 -0.172068 0.17712 -0.063032
222 0.0131691 0.263975 -0.199017 0.179803 -0.080944
223 0.00260259 0.274 -0.182018 0.210983 -0.0919101
224 -0.0105585 0.278454 -0.159317 0.218738 -0.109454
225 0.00266043 0.287737 -0.148654 0.218666 -0.120825
226 -0.00907981 0.309716 -0.152159 0.222173 -0.108641
227 -0.00274021 0.300932 -0.148739 0.226466 -0.105936
228 0.0155677 0.280218 -0.16024 0.231275 -0.113697
229 0.00779639 0.272558 -0.169103 0.220351 -0.114322
230 0.0139165 0.264187 -0.169587 0.198035 -0.119697
231 0.00538314 0.269526 -0.182065 0.20073 -0.0856364
232 0.0266495 0.281368 -0.126357 0.192236 -0.109931
233 0.0202476 0.294346 -0.119503 0.196009 -0.120764
234 0.00895409 0.295621 -0.1468 0.181769 -0.0959244
235 -0.00446371 0.327997 -0.155349 0.186986 -0.121806
236 -0.0189978 0.333531 -0.166773 0.195225 -0.0959842
237 -0.0251901 0.329584 -0.16011 0.209749 -0.0887014
238 -0.0107821 0.340796 -0.13996 0.226154 -0.0766843
239 0.00598955 0.332942 -0.137866 0.252123 -0.0948621
240 0.0241886 0.322493 -0.119115 0.22826 -0.0722038
241 0.0150153 0.333878 -0.0876472 0.233645 -0.059338
242 0.0172287 0.350398 -0.102729 0.230562 -0.0821752
243 0.0322106 0.356505 -0.107324 0.210404 -0.0514372
244 0.037143 0.371932 -0.110362 0.211367 -0.0725133
245 0.0243515 0.369204 -0.110284 0.230791 -0.103417
246 0.0218574 0.361594 -0.129758 0.225318 -0.102062
247 -0.011909 0.349846 -0.148617 0.204148 -0.0876962
248 -0.0251631 0.348901 -0.134644 0.216344 -0.0914541
249 -0.0189728 0.335639 -0.156513 0.196796 -0.0742989
250 -0.00871352 0.337148 -0.140919 0.20569 -0.0728029
251 -0.0238136 0.34059 -0.13567 0.210744 -0.0912182
252 0.0166241 0.341164 -0.140448 0.219999 -0.0950949
253 -0.0141124 0.336141 -0.130319 0.22986 -0.104799
254 -0.00673275 0.31814 -0.148572 0.250206 -0.0714513
255 -0.0451838 0.326297 -0.12696 0.244442 -0.0576394
256 -0.0619068 0.340663 -0.125364 0.251509 -0.0764886
257 -0.061776 0.341179 -0.134158 0.240462 -0.0725667
258 -0.0560196 0.334271 -0.124383 0.245511 -0.0646002
259 -0.0402951 0.325648 -0.110902 0.225199 -0.06218
260 -0.0312145 0.302622 -0.0988002 0.208758 -0.0478081
261 -0.0608943 0.303426 -0.12061 0.211541 -0.0405531
262 -0.0821323 0.295918 -0.138624 0.197047 -0.0385354
263 -0.0751238 0.315 -0.165826 0.194053 -0.0220541
264 -0.0763936 0.315913 -0.192509 0.192347 -0.026778
265 -0.0726591 0.292015 -0.157994 0.204446 -0.0330248
266 -0.0503011 0.288845 -0.147299 0.197073 -0.0252507
267 -0.0670055 0.291003 -0.149873 0.201301 -0.0167191
268 -0.0596736 0.288011 -0.131732 0.202661 -0.0186178
269 -0.0755004 0.276162 -0.127272 0.194567 -0.0196301
270 -0.0756649 0.299936 -0.135465 0.19631 -0.0380498
271 -0.103047 0.301596 -0.128629 0.189766 -0.0479069
272 -0.0961516 0.3197 -0.131824 0.17627 -0.0498878
273 -0.0802116 0.322277 -0.137676 0.21211 -0.0508599
274 -0.0775418 0.337285 -0.147608 0.194703 -0.0482322
275 -0.101858 0.329013 -0.148337 0.156998 -0.0416185
276 -0.107551 0.347712 -0.140817 0.138793 -0.0205207
277 -0.105832 0.35269 -0.179042 0.133304 -0.0222045
278 -0.130827 0.350034 -0.173714 0.119126 -0.0183481
279 -0.146746 0.377641 -0.194818 0.112232 -0.0275971
280 -0.137557 0.378242 -0.193934 0.0971381 -0.0315458
281 -0.14592 0.370525 -0.211206 0.0521176 -0.0395535
282 -0.144319 0.36672 -0.214728 0.0694759 -0.0224347
283 -0.158383 0.366644 -0.196616 0.0713287 -0.024651
284 -0.146473 0.385729 -0.177808 0.0708121 -0.0305341
285 -0.131207 0.363225 -0.202401 0.0515379 -0.0384593
286 -0.144108 0.342691 -0.192022 0.0387554 -0.0546515
287 -0.154887 0.34691 -0.183231 0.0479743 -0.0348527
288 -0.147141 0.349157 -0.209972 0.0093574 -0.0444221
289 -0.165596 0.332739 -0.203707 0.0561811 -0.0609643
290 -0.17964 0.350487 -0.199914 0.0550715 -0.0648848
291 -0.168232 0.379562 -0.228368 0.0444417 -0.070932
292 -0.155357 0.36309 -0.239973 0.0530636 -0.0616988
293 -0.172351 0.398639 -0.262303 0.0311998 -0.0499751
294 -0.165534 0.401373 -0.279862 0.0186676 -0.0598273
295 -0.19551 0.384593 -0.26401 0.019651 -0.0521136
296 -0.196917 0.385367 -0.285513 0.0323556 -0.061381
297 -0.164639 0.384596 -0.292658 0.0585332 -0.0606831
298 -0.165767 0.358838 -0.308284 0.0569665 -0.0582148
299 -0.1817 0.358925 -0.296141 0.0487722 -0.0544
300 -0.188455 0.344089 -0.340398 0.0383995 -0.0434699
301 -0.166968 0.326228 -0.344999 0.0667991 -0.045502
302 -0.189369 0.321893 -0.329278 0.095769 -0.0679318
303 -0.176624 0.332145 -0.317582 0.109645 -0.0435891
304 -0.173987 0.366399 -0.338442 0.0767328 -0.0584393
305 -0.184716 0.389965 -0.36376 0.0696691 -0.064291
306 -0.179612 0.397518 -0.372821 0.061007 -0.0955802
307 -0.16648 0.386331 -0.382713 0.0893314 -0.0847233
308 -0.151232 0.366465 -0.39723 0.0802802 -0.0914596
309 -0.145276 0.380586 -0.389716 0.103148 -0.114203
310 -0.140827 0.345521 -0.399065 0.0903813 -0.110877
311 -0.155573 0.345696 -0.405866 0.0819804 -0.115641
312 -0.158756 0.362868 -0.403737 0.0566367 -0.112222
313 -0.143189 0.364459 -0.394224 0.0819426 -0.119904
314 -0.135846 0.375886 -0.389521 0.0755031 -0.091767
315 -0.127357 0.378103 -0.405267 0.0736576 -0.0916767
316 -0.147014 0.367936 -0.392861 0.0655937 -0.0859285
317 -0.141601 0.360929 -0.351706 0.0525957 -0.100484
318 -0.137865 0.364348 -0.327735 0.0591144 -0.0860202
319 -0.134196 0.371302 -0.322469 0.0520993 -0.0908947
320 -0.113154 0.394092 -0.338163 0.0395057 -0.0866007
321 -0.102818 0.417171 -0.356711 0.0193735 -0.0803295
322 -0.106754 0.433102 -0.361856 0.0149253 -0.0911077
323 -0.100969 0.440785 -0.370015 0.016838 -0.100894
324 -0.0841216 0.441255 -0.384271 0.00961397 -0.117614
325 -0.0737536 0.439494 -0.378128 0.0163504 -0.117781
326 -0.100959 0.449085 -0.394731 -0.00190391 -0.0961133
327 -0.0819997 0.458152 -0.419178 0.00901697 -0.102841
328 -0.0804149 0.449894 -0.413692 0.0257354 -0.109298
329 -0.089148 0.456475 -0.447988 0.0316132 -0.0950214
330 -0.0931137 0.464986 -0.454654 0.0298812 -0.087424
331 -0.10192 0.479958 -0.440955 0.00936152 -0.0958801
332 -0.102443 0.475696 -0.442008 0.0262896 -0.10563
333 -0.0786575 0.44727 -0.439176 0.046344 -0.106237
334 -0.0614444 0.428977 -0.458494 0.0345356 -0.109919
335 -0.0648754 0.411491 -0.46662 0.0139256 -0.0905104
336 -0.066008 0.392903 -0.467526 0.00389709 -0.0935975
337 -0.0598808 0.413251 -0.462282 0.0285212 -0.128823
338 -0.0588377 0.392882 -0.429086 0.0236338 -0.130509
339 -0.0356229 0.382315 -0.441162 0.0299301 -0.130642
340 -0.0244788 0.404351 -0.442292 0.0160945 -0.121415
341 -0.015123 0.423059 -0.434429 0.0117194 -0.112491
342 -0.0208707 0.437528 -0.440913 -0.001918 -0.109236
343 -0.025832 0.441838 -0.40769 -0.0100375 -0.0949632
344 -0.0362808 0.450284 -0.406642 -0.00823748 -0.0764697
345 -0.0257527 0.465856 -0.392839 0.0121979 -0.0898071
346 -0.0232257 0.451943 -0.41085 -0.0143653 -0.0974894
347 -0.0267249 0.42598 -0.421389 -0.0185152 -0.0935754
348 -0.0126036 0.394859 -0.431546 -0.00817382 -0.128403
349 0.0193089 0.391574 -0.396525 0.000670544 -0.127668
350 0.0341857 0.373126 -0.407093 -0.00902963 -0.120867
351 0.0534373 0.355511 -0.416985 0.0119625 -0.111717
352 0.0836556 0.328029 -0.389691 -0.00985865 -0.110039
353 0.070563 0.343063 -0.398782 0.000755242 -0.106733
354 0.0884438 0.356156 -0.373371 0.0217495 -0.106901
355 0.0785412 0.354965 -0.373454 0.040532 -0.103753
356 0.0627964 0.36572 -0.388092 0.0438666 -0.0967322
357 0.0965997 0.344862 -0.368403 0.00727255 -0.0791253
358 0.125313 0.349911 -0.330025 0.0126351 -0.0408701
359 0.13786 0.352805 -0.345275 0.027524 -0.0535558
360 0.158087 0.371979 -0.353779 0.0460445 -0.0478947
361 0.168421 0.348518 -0.35875 0.0337186 -0.0235422
362 0.151147 0.364178 -0.34748 0.0428332 -0.0242342
363 0.149189 0.37984 -0.345163 0.0479914 -0.0441597
364 0.158763 0.405572 -0.342904 0.0593251 -0.0182099
365 0.16581 0.439259 -0.357033 0.0517952 -0.0277775
366 0.181226 0.434541 -0.33702 0.0558285 -0.0466219
367 0.177389 0.424141 -0.350197 0.0532722 -0.0533035
368 0.159457 0.450572 -0.349711 0.0452735 -0.0422214
369 0.180817 0.479325 -0.357019 0.0403932 -0.041706
370 0.157178 0.507908 -0.359539 0.0600159 -0.0457211
371 0.146502 0.506738 -0.341898 0.0685365 -0.0534041
372 0.153882 0.481507 -0.340255 0.0857963 -0.0368035
373 0.128599 0.500428 -0.341151 0.0761739 -0.0345187
374 0.140315 0.493008 -0.351943 0.0881406 -0.0339143
375 0.133443 0.492238 -0.349728 0.100753 -0.0404425
376 0.16703 0.493888 -0.361669 0.111753 -0.00955869
377 0.163751 0.50364 -0.341664 0.102035 -0.0268098
378 0.162451 0.497821 -0.335271 0.0992254 -0.0162892
379 0.157184 0.482911 -0.339005 0.0852177 -0.0263253
380 0.159711 0.485362 -0.340607 0.085121 -0.00334518
381 0.152306 0.473727 -0.320704 0.0866843 0.00391518
382 0.14747 0.501254 -0.313746 0.0695123 0.00707991
383 0.134873 0.512568 -0.298367 0.0665942 -0.00706243
384 0.146605 0.501006 -0.297844 0.0611608 0.00627689
385 0.163043 0.495466 -0.306069 0.0597781 0.0271558
386 0.144466 0.498409 -0.312485 0.0541423 0.0370738
387 0.15319 0.502907 -0.306178 0.0577877 0.0134078
388 0.164821 0.489114 -0.294717 0.0468865 0.0301134
389 0.199895 0.50961 -0.296606 0.0511433 0.0604628
390 0.195572 0.526489 -0.296348 0.0397956 0.0639532
391 0.195658 0.539179 -0.302593 0.0393444 0.0652499
392 0.226008 0.558456 -0.318338 0.0281753 0.0688095
393 0.222069 0.561104 -0.311637 0.0450456 0.0604872
394 0.230657 0.538508 -0.314741 0.0634157 0.0189132
395 0.243722 0.534853 -0.299396 0.0842977 0.0201705
396 0.228846 0.552493 -0.30087 0.0414414 0.0254031
397 0.211251 0.535941 -0.305527 0.03271 0.0315195
398 0.179694 0.543151 -0.296668 0.0202879 0.0294925
399 0.167043 0.575985 -0.289605 0.016592 0.0241345
400 0.173691 0.570674 -0.310681 0.00312154 0.00384164
401 0.140526 0.561073 -0.326254 -0.00436412 0.00546853
402 0.132144 0.533392 -0.359197 -0.0352463 0.0077226
403 0.155354 0.533083 -0.34538 -0.0337657 0.0204289
404 0.147693 0.530657 -0.329385 -0.0132963 0.0176337
405 0.124549 0.53565 -0.316708 -0.00381597 0.0300047
406 0.130185 0.545738 -0.310456 -0.0343383 0.0522858
407 0.0896527 0.558815 -0.306515 -0.0573031 0.0557425
408 0.110432 0.57053 -0.315705 -0.0480197 0.0479932
409 0.0899331 0.559014 -0.30853 -0.0240394 0.0605791
410 0.0801991 0.560509 -0.283184 -0.0419219 0.0640239
411 0.0670964 0.553964 -0.291675 -0.0485255 0.072331
412 0.0739295 0.512603 -0.279043 -0.0294938 0.0512634
413 0.0442332 0.517742 -0.294963 -0.0420397 0.0290211
414 0.0171818 0.528648 -0.267912 -0.0290931 0.00585036
415 0.0142689 0.514559 -0.252582 -0.0315609 -0.0101137
416 0.0107223 0.51789 -0.253885 -0.0290167 -0.0103155
417 0.0306787 0.49689 -0.22367 -0.00251485 0.00266927
418 0.0315153 0.494219 -0.189133 0.00115734 -0.00601345
419 0.0257216 0.506481 -0.201915 -0.0280554 0.0024327
420 0.0430653 0.525343 -0.221323 -0.0374574 0.00287578
421 0.00720089 0.524247 -0.235087 -0.0588182 0.0107734
422 0.0289912 0.492008 -0.238536 -0.057574 -0.0319564
423 0.0438513 0.481163 -0.2445 -0.0482097 -0.022975
424 0.0387299 0.48333 -0.234885 -0.0259701 -0.0131773
425 0.0594186 0.474025 -0.228725 0.00745537 0.00141507
426 0.0618563 0.453805 -0.225776 0.0162149 -0.00334533
427 0.0846146 0.464639 -0.242999 0.012624 -0.0209218
428 0.0454199 0.453194 -0.239986 -0.00642332 0.0072507
429 0.0213765 0.448664 -0.249656 0.000767755 -0.0133772
430 0.0118523 0.485137 -0.271901 0.00893395 -0.00160658
431 0.0167605 0.474804 -0.264669 -0.0146863 0.00411121
432 0.00789515 0.453918 -0.266355 -0.0484718 0.000965684
433 0.00666717 0.449256 -0.229799 -0.0163607 0.020816
434 0.00474793 0.489504 -0.209928 -0.0373906 0.0159233
435 0.0110363 0.503264 -0.201512 -0.0282983 0.0212178
436 0.0198492 0.479342 -0.196147 -0.0361821 0.0274788
437 -0.0031834 0.485149 -0.187235 -0.065185 0.0111838
438 -0.0237541 0.4944 -0.182983 -0.0518904 0.00207311
439 0.000410595 0.491978 -0.192957 -0.0545677 -0.00277951
440 -0.0207858 0.480455 -0.195916 -0.0534992 0.00196519
441 -0.0248089 0.462245 -0.203243 -0.069533 -0.000703891
442 -0.0150218 0.477199 -0.200087 -0.0619364 0.00201877
443 -0.0194026 0.464094 -0.191249 -0.077395 -0.0124481
444 -0.0131759 0.433816 -0.183294 -0.0560308 -0.0100687
445 -0.0129141 0.438408 -0.169719 -0.0472214 -0.00667312
446 -0.0155686 0.428172 -0.177314 -0.0510803 -0.00867746
447 -0.010134 0.433765 -0.18551 -0.0695025 0.0120284
